Estacion,Tipo dia,Descripcio_causa_mediata,Descripcio_torn,Descripcio_tipus_accident,Tipo_vehiculo,Genero,Edad,Barrio
Invierno,No laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[18;33],l'Antiga Esquerra de l'Eixample
Otono,No laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[51;70],l'Antiga Esquerra de l'Eixample
Primavera,No laborable,Desobeir samoforo,Nit,Colision fronto-lateral,Turisme,Home,[18;33],la Bordeta
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],les Corts
Otono,No laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Home,[34;50],el Poblenou
Verano,Laborable,No respectar distancies,Mati,Abast,Furgoneta,Home,[34;50],el Bon Pastor
Verano,No laborable,No determinada,Mati,Colision lateral,Motocicleta,Home,[34;50],el Guinardo
Invierno,Laborable,Altres,Mati,Altres,Motocicleta,Dona,[34;50],el Guinardo
Primavera,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],la Marina de Port
Verano,Laborable,No respectar distancies,Tarda,Caiguda (dues rodes),Motocicleta,Dona,[18;33],la Vila de Gracia
Otono,Laborable,Canvi de carril sense precaucio,Mati,Colision fronto-lateral,Motocicleta,Dona,[34;50],el Clot
Invierno,Laborable,Manca precaucio efectuar marxa enrera,Mati,Colision fronto-lateral,Bicicleta,Dona,[34;50],el Besos i el Maresme
Invierno,No laborable,Altres,Nit,Abast,Turisme,Home,[18;33],el Clot
Invierno,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[34;50],el Poblenou
Invierno,No laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Bicicleta,Home,[18;33],la Nova Esquerra de l'Eixample
Otono,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Verano,Laborable,Manca precaucio efectuar marxa enrera,Tarda,Abast,Motocicleta,Home,[18;33],la Dreta de l'Eixample
Otono,No laborable,Altres,Tarda,Colision fronto-lateral,Bicicleta,Home,[18;33],Diagonal Mar i el Front Maritim del Poblenou
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],Diagonal Mar i el Front Maritim del Poblenou
Primavera,Laborable,Altres,Nit,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],Diagonal Mar i el Front Maritim del Poblenou
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Dona,[34;50],la Sagrada Familia
Verano,Laborable,No determinada,Tarda,Persecucion,Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Vila Olimpica del Poblenou
Verano,Laborable,Canvi de carril sense precaucio,Nit,Colision lateral,Motocicleta,Home,[34;50],Sant Gervasi - Galvany
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Bicicleta,Dona,[18;33],Canyelles
Otono,Laborable,Altres,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],les Tres Torres
Primavera,No laborable,No respectar distancies,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],la Vall d'Hebron
Primavera,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Home,[34;50],la Vall d'Hebron
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],la Vall d'Hebron
Verano,Laborable,Manca d'atencio a la conduccio,Nit,Caiguda (dues rodes),Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Vall d'Hebron
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Colision lateral,Turisme,Home,[51;70],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Altres,Tarda,Xoc contra element estatic,Motocicleta,Dona,[34;50],la Maternitat i Sant Ramon
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],el Besos i el Maresme
Invierno,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],el Poblenou
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Invierno,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Dona,[18;33],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],el Poble-sec
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],el Poble-sec
Verano,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Bicicleta,Home,[51;70],les Corts
Verano,No laborable,Manca d'atencio a la conduccio,Nit,Colision lateral,Turisme,Home,[34;50],la Bordeta
Otono,Laborable,No determinada,Tarda,Altres,Veh. Mobilidad personal con o sin motor,Home,[18;33],el Clot
Primavera,Laborable,Gir indegut o sense precaucio,Mati,Colision fronto-lateral,Bicicleta,Dona,[18;33],el Camp de l'Arpa del Clot
Verano,Laborable,Canvi de carril sense precaucio,Mati,Altres,Motocicleta,Home,[34;50],Pedralbes
Otono,No laborable,No respectar distancies,Mati,Abast,Turisme,Home,[51;70],Sant Gervasi - la Bonanova
Verano,Laborable,No determinada,Tarda,Colision lateral,Motocicleta,Home,[51;70],el Raval
Primavera,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Bicicleta,Home,[18;33],les Tres Torres
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[51;70],Diagonal Mar i el Front Maritim del Poblenou
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[18;33],la Sagrada Familia
Primavera,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],el Fort Pienc
Otono,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Turisme,Home,[51;70],el Guinardo
Invierno,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],el Fort Pienc
Primavera,Laborable,No respectar distancies,Mati,Abast,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Sants
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],Sants
Verano,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[18;33],Navas
Verano,Laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Dona,[18;33],Navas
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Navas
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[34;50],la Barceloneta
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],el Poblenou
Primavera,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],la Maternitat i Sant Ramon
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],Sant Gervasi - Galvany
Verano,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Verano,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],el Poblenou
Primavera,Laborable,Adelantamiento improcedente,Tarda,Xoc contra element estatic,Bicicleta,Dona,[34;50],Sant Antoni
Otono,Laborable,No determinada,Nit,Caiguda (dues rodes),Motocicleta,Home,[18;33],la Sagrada Familia
Verano,No laborable,Canvi de carril sense precaucio,Nit,Colision lateral,Motocicleta,Home,[18;33],Sant Gervasi - la Bonanova
Primavera,Laborable,Desobeir altres senyals,Nit,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Sant Gervasi - la Bonanova
Otono,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Bicicleta,Home,[34;50],la Guineueta
Otono,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Dreta de l'Eixample
Otono,Laborable,Altres,Tarda,Colision lateral,Bicicleta,Dona,[34;50],la Maternitat i Sant Ramon
Verano,Laborable,Altres,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Dona,[51;70],el Camp d'en Grassot i Gracia Nova
Verano,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],el Camp d'en Grassot i Gracia Nova
Otono,Laborable,Altres,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],la Dreta de l'Eixample
Verano,Laborable,Gir indegut o sense precaucio,Nit,Colision lateral,Motocicleta,Dona,[18;33],Diagonal Mar i el Front Maritim del Poblenou
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Colision lateral,Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Invierno,Laborable,Canvi de carril sense precaucio,Mati,Abast,Motocicleta,Home,[18;33],la Vila de Gracia
Primavera,Laborable,No determinada,Mati,Xoc amb animal a la calcada,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Primavera,No laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],Sant Gervasi - Galvany
Verano,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Invierno,Laborable,No determinada,Mati,Colision frontal,Bicicleta,Dona,[18;33],la Vila Olimpica del Poblenou
Invierno,Laborable,Desobeir samoforo,Nit,Colision fronto-lateral,Turisme,Home,[34;50],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Altres,Tarda,Atropellament,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Provencals del Poblenou
Otono,Laborable,Gir indegut o sense precaucio,Mati,Abast,Motocicleta,Home,[18;33],la Sagrada Familia
Primavera,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],la Vall d'Hebron
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],les Corts
Invierno,Laborable,No determinada,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],l'Antiga Esquerra de l'Eixample
Otono,Laborable,No determinada,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],el Poble-sec
Verano,No laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],l'Antiga Esquerra de l'Eixample
Invierno,Laborable,No determinada,Tarda,Altres,Motocicleta,Dona,[51;70],Sant Gervasi - Galvany
Otono,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],la Trinitat Nova
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Trinitat Nova
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],el Poble-sec
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Xoc contra element estatic,Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Marina del Prat Vermell
Verano,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Dreta de l'Eixample
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],Horta
Verano,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Sant Gervasi - Galvany
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[18;33],la Dreta de l'Eixample
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Primavera,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],Sant Gervasi - Galvany
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Primavera,No laborable,Canvi de carril sense precaucio,Mati,Colision fronto-lateral,Motocicleta,Home,[18;33],Sants - Badal
Verano,No laborable,Manca d'atencio a la conduccio,Mati,Colision frontal,Bicicleta,Home,[18;33],la Dreta de l'Eixample
Invierno,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Home,[51;70],Sarria
Primavera,Laborable,No determinada,Mati,Caiguda (dues rodes),Motocicleta,Dona,[34;50],l'Antiga Esquerra de l'Eixample
Otono,Laborable,Altres,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],la Nova Esquerra de l'Eixample
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],Sant Andreu
Invierno,No laborable,No determinada,Mati,Colision lateral,Motocicleta,Home,[34;50],el Clot
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],la Sagrada Familia
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],les Tres Torres
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],Diagonal Mar i el Front Maritim del Poblenou
Invierno,Laborable,Gir indegut o sense precaucio,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],Provencals del Poblenou
Invierno,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[51;70],Horta
Invierno,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],les Roquetes
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Motocicleta,Dona,[34;50],la Bordeta
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[51;70],la Sagrera
Verano,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],el Guinardo
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],Hostafrancs
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Trinitat Vella
Primavera,Laborable,Altres,Mati,Caiguda (dues rodes),Turisme,Dona,[34;50],les Tres Torres
Verano,Laborable,No respectar distancies,Tarda,Abast,Turisme,Home,[18;33],Sant Genis dels Agudells
Otono,Laborable,No respectar distancies,Mati,Abast multiple,Turisme,Home,[34;50],les Corts
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Motocicleta,Home,[34;50],"Sant Pere, Santa Caterina i la Ribera"
Invierno,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],el Poble-sec
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],Sant Marti de Provencals
Primavera,Laborable,Altres,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],l'Antiga Esquerra de l'Eixample
Invierno,No laborable,Manca d'atencio a la conduccio,Mati,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],el Putxet i el Farro
Primavera,Laborable,No determinada,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],la Nova Esquerra de l'Eixample
Otono,Laborable,Desobeir samoforo,Tarda,Colision frontal,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Primavera,No laborable,Altres,Tarda,Colision fronto-lateral,Motocicleta,Dona,[18;33],la Dreta de l'Eixample
Primavera,No laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Motocicleta,Dona,[18;33],Vilapicina i la Torre Llobeta
Primavera,Laborable,No determinada,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Nova Esquerra de l'Eixample
Primavera,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[34;50],el Bon Pastor
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[34;50],el Parc i la Llacuna del Poblenou
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[18;33],la Teixonera
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Teixonera
Primavera,Laborable,No determinada,Mati,Colision lateral,Motocicleta,Home,[18;33],la Sagrada Familia
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Xoc contra element estatic,Turisme,Home,[34;50],Sant Andreu
Otono,Laborable,Altres,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],Hostafrancs
Primavera,Laborable,Altres,Tarda,Abast,Turisme,Home,[34;50],Canyelles
Invierno,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],Sant Gervasi - Galvany
Otono,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[51;70],Sant Gervasi - Galvany
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[34;50],la Sagrada Familia
Invierno,No laborable,Manca d'atencio a la conduccio,Nit,Abast,Turisme,Home,[34;50],la Dreta de l'Eixample
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[34;50],el Raval
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Maternitat i Sant Ramon
Verano,No laborable,Manca d'atencio a la conduccio,Nit,Colision lateral,Motocicleta,Home,[51;70],la Nova Esquerra de l'Eixample
Primavera,Laborable,Envair calzada contraria,Mati,Altres,Altres vehicles amb o sense motor,Dona,[18;33],la Nova Esquerra de l'Eixample
Primavera,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[18;33],Sant Antoni
Verano,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Turisme,Home,[18;33],Sant Antoni
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Otono,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Dreta de l'Eixample
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Bicicleta,Home,[34;50],el Camp de l'Arpa del Clot
Verano,Laborable,No respectar distancies,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],les Corts
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Sant Gervasi - Galvany
Otono,Laborable,Altres,Mati,Xoc contra element estatic,Turisme,Home,[34;50],Pedralbes
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[51;70],Sant Gervasi - Galvany
Verano,No laborable,Altres,Tarda,Altres,Bicicleta,Home,[18;33],Sant Gervasi - Galvany
Verano,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],la Bordeta
Verano,No laborable,Adelantamiento improcedente,Nit,Colision lateral,Motocicleta,Home,[34;50],la Sagrada Familia
Invierno,No laborable,Canvi de carril sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[51;70],el Bon Pastor
Verano,Laborable,Altres,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],el Bon Pastor
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Sagrera
Otono,Laborable,Altres,Mati,Atropellament,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Sant Gervasi - Galvany
Verano,No laborable,Manca d'atencio a la conduccio,Nit,Colision lateral,Motocicleta,Dona,[18;33],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[18;33],el Fort Pienc
